h;error
0.000001694000000;0.000000000001303
0.000001695000000;0.000000000001222
0.000001696000000;0.000000000000904
0.000001697000000;0.000000000000984
0.000001698000000;0.000000000001063
0.000001699000000;0.000000000003185
0.000001700000000;0.000000000003263
0.000001701000000;0.000000000003341
0.000001702000000;0.000000000002697
0.000001703000000;0.000000000002615
0.000001704000000;0.000000000002534
0.000001705000000;0.000000000002453
0.000001706000000;0.000000000000338
0.000001707000000;0.000000000001774
0.000001708000000;0.000000000000178
0.000001709000000;0.000000000001931
0.000001710000000;0.000000000002010
0.000001711000000;0.000000000002088
0.000001712000000;0.000000000004193
0.000001713000000;0.000000000003832
0.000001714000000;0.000000000001726
0.000001715000000;0.000000000001646
0.000001716000000;0.000000000001566
0.000001717000000;0.000000000001486
0.000001718000000;0.000000000000614
0.000001719000000;0.000000000002711
0.000001720000000;0.000000000000771
0.000001721000000;0.000000000002866
0.000001722000000;0.000000000002943
0.000001723000000;0.000000000003021
0.000001724000000;0.000000000002940
0.000001725000000;0.000000000002860
0.000001726000000;0.000000000002779
0.000001727000000;0.000000000000690
0.000001728000000;0.000000000001397
0.000001729000000;0.000000000000532
0.000001730000000;0.000000000001552
0.000001731000000;0.000000000001630
0.000001732000000;0.000000000003711
0.000001733000000;0.000000000003787
0.000001734000000;0.000000000004140
0.000001735000000;0.000000000004060
0.000001736000000;0.000000000001980
0.000001737000000;0.000000000000096
0.000001738000000;0.000000000001822
0.000001739000000;0.000000000000253
0.000001740000000;0.000000000000331
0.000001741000000;0.000000000002401
0.000001742000000;0.000000000000486
0.000001743000000;0.000000000002554
0.000001744000000;0.000000000002631
0.000001745000000;0.000000000005246
0.000001746000000;0.000000000003178
0.000001747000000;0.000000000001112
0.000001748000000;0.000000000001034
0.000001749000000;0.000000000001028
0.000001750000000;0.000000000000877
0.000001751000000;0.000000000001182
0.000001752000000;0.000000000003239
0.000001753000000;0.000000000001336
0.000001754000000;0.000000000003391
0.000001755000000;0.000000000003466
0.000001756000000;0.000000000004361
0.000001757000000;0.000000000002307
0.000001758000000;0.000000000002228
0.000001759000000;0.000000000000177
0.000001760000000;0.000000000000100
0.000001761000000;0.000000000000023
0.000001762000000;0.000000000000054
0.000001763000000;0.000000000002099
0.000001764000000;0.000000000002175
0.000001765000000;0.000000000004217
0.000001766000000;0.000000000003567
0.000001767000000;0.000000000001525
0.000001768000000;0.000000000003409
0.000001769000000;0.000000000001369
0.000001770000000;0.000000000001292
0.000001771000000;0.000000000000745
0.000001772000000;0.000000000000821
0.000001773000000;0.000000000000897
0.000001774000000;0.000000000000973
0.000001775000000;0.000000000003004
0.000001776000000;0.000000000003079
0.000001777000000;0.000000000004656
0.000001778000000;0.000000000002626
0.000001779000000;0.000000000002548
0.000001780000000;0.000000000000521
0.000001781000000;0.000000000000444
0.000001782000000;0.000000000000368
0.000001783000000;0.000000000000291
0.000001784000000;0.000000000001730
0.000001785000000;0.000000000001805
0.000001786000000;0.000000000003823
0.000001787000000;0.000000000003897
0.000001788000000;0.000000000003791
0.000001789000000;0.000000000001774
0.000001790000000;0.000000000001697
0.000001791000000;0.000000000001620
0.000001792000000;0.000000000001543
0.000001793000000;0.000000000000468
0.000001794000000;0.000000000000544
0.000001795000000;0.000000000002552
0.000001796000000;0.000000000002626
0.000001797000000;0.000000000002701
0.000001798000000;0.000000000002775
0.000001799000000;0.000000000002937
0.000001800000000;0.000000000000932
0.000001801000000;0.000000000000856
0.000001802000000;0.000000000002706
0.000001803000000;0.000000000000705
0.000001804000000;0.000000000000629
0.000001805000000;0.000000000001369
0.000001806000000;0.000000000001443
0.000001807000000;0.000000000003438
0.000001808000000;0.000000000003511
0.000001809000000;0.000000000004087
0.000001810000000;0.000000000002093
0.000001811000000;0.000000000002017
0.000001812000000;0.000000000001941
0.000001813000000;0.000000000000049
0.000001814000000;0.000000000000124
0.000001815000000;0.000000000000199
0.000001816000000;0.000000000000273
0.000001817000000;0.000000000002257
0.000001818000000;0.000000000002331
0.000001819000000;0.000000000004312
0.000001820000000;0.000000000003241
0.000001821000000;0.000000000003165
0.000001822000000;0.000000000001184
0.000001823000000;0.000000000001109
0.000001824000000;0.000000000001034
0.000001825000000;0.000000000000942
0.000001826000000;0.000000000001016
0.000001827000000;0.000000000001090
0.000001828000000;0.000000000003062
0.000001829000000;0.000000000003134
0.000001830000000;0.000000000003207
0.000001831000000;0.000000000002405
0.000001832000000;0.000000000002330
0.000001833000000;0.000000000000361
0.000001834000000;0.000000000000287
0.000001835000000;0.000000000002104
0.000001836000000;0.000000000000139
0.000001837000000;0.000000000000065
0.000001838000000;0.000000000001897
0.000001839000000;0.000000000001970
0.000001840000000;0.000000000002043
0.000001841000000;0.000000000003538
0.000001842000000;0.000000000001579
0.000001843000000;0.000000000001504
0.000001844000000;0.000000000003311
0.000001845000000;0.000000000001355
0.000001846000000;0.000000000001281
0.000001847000000;0.000000000000672
0.000001848000000;0.000000000000745
0.000001849000000;0.000000000000818
0.000001850000000;0.000000000002766
0.000001851000000;0.000000000002838
0.000001852000000;0.000000000002710
0.000001853000000;0.000000000002635
0.000001854000000;0.000000000002560
0.000001855000000;0.000000000002486
0.000001856000000;0.000000000000542
0.000001857000000;0.000000000000468
0.000001858000000;0.000000000000395
0.000001859000000;0.000000000001545
0.000001860000000;0.000000000001617
0.000001861000000;0.000000000001689
0.000001862000000;0.000000000003624
0.000001863000000;0.000000000001891
0.000001864000000;0.000000000001817
0.000001865000000;0.000000000001744
0.000001866000000;0.000000000000189
0.000001867000000;0.000000000000262
0.000001868000000;0.000000000000335
0.000001869000000;0.000000000002264
0.000001870000000;0.000000000000480
0.000001871000000;0.000000000000552
0.000001872000000;0.000000000002478
