x,ReR,ImR,AbsR
-41.612499999999997,4.8846873573355714,-0,4.8846873573355714
-41.585000000000001,4.8841395975285256,-0,4.8841395975285256
-41.557499999999997,4.8835912032802806,-0,4.8835912032802806
-41.530000000000001,4.8830421734914005,-0,4.8830421734914005
-41.502499999999998,4.8824925070598972,-0,4.8824925070598972
-41.475000000000001,4.8819422028812554,-0,4.8819422028812554
-41.447499999999998,4.8813912598484031,-0,4.8813912598484031
-41.420000000000002,4.880839676851715,-0,4.880839676851715
-41.392499999999998,4.8802874527790081,-0,4.8802874527790081
-41.365000000000002,4.8797345865155286,-0,4.8797345865155286
-41.337499999999999,4.8791810769439472,-0,4.8791810769439472
-41.310000000000002,4.878626922944342,-0,4.878626922944342
-41.282499999999999,4.8780721233942081,-0,4.8780721233942081
-41.255000000000003,4.8775166771684386,-0,4.8775166771684386
-41.227499999999999,4.8769605831393186,-0,4.8769605831393186
-41.200000000000003,4.876403840176522,-0,4.876403840176522
-41.172499999999999,4.875846447147099,-0,4.875846447147099
-41.144999999999996,4.8752884029154693,-0,4.8752884029154693
-41.1175,4.8747297063434152,-0,4.8747297063434152
-41.090000000000003,4.8741703562900796,-0,4.8741703562900796
-41.0625,4.8736103516119442,-0,4.8736103516119442
-41.034999999999997,4.8730496911628407,-0,4.8730496911628407
-41.0075,4.8724883737939297,-0,4.8724883737939297
-40.980000000000004,4.8719263983536898,-0,4.8719263983536898
-40.952500000000001,4.8713637636879259,-0,4.8713637636879259
-40.924999999999997,4.8708004686397484,-0,4.8708004686397484
-40.897500000000001,4.8702365120495639,-0,4.8702365120495639
-40.869999999999997,4.8696718927550791,-0,4.8696718927550791
-40.842500000000001,4.8691066095912863,-0,4.8691066095912863
-40.814999999999998,4.8685406613904547,-0,4.8685406613904547
-40.787500000000001,4.8679740469821136,-0,4.8679740469821136
-40.759999999999998,4.8674067651930724,-0,4.8674067651930724
-40.732500000000002,4.8668388148473793,-0,4.8668388148473793
-40.704999999999998,4.8662701947663312,-0,4.8662701947663312
-40.677500000000002,4.8657009037684666,-0,4.8657009037684666
-40.649999999999999,4.8651309406695518,-0,4.8651309406695518
-40.622500000000002,4.8645603042825769,-0,4.8645603042825769
-40.594999999999999,4.8639889934177418,-0,4.8639889934177418
-40.567500000000003,4.863417006882452,-0,4.863417006882452
-40.539999999999999,4.8628443434813144,-0,4.8628443434813144
-40.512500000000003,4.8622710020161177,-0,4.8622710020161177
-40.484999999999999,4.8616969812858395,-0,4.8616969812858395
-40.457499999999996,4.8611222800866205,-0,4.8611222800866205
-40.43,4.860546897211778,-0,4.860546897211778
-40.402500000000003,4.859970831451772,-0,4.859970831451772
-40.375,4.8593940815942194,-0,4.8593940815942194
-40.347499999999997,4.8588166464238727,-0,4.8588166464238727
-40.32,4.8582385247226139,-0,4.8582385247226139
-40.292500000000004,4.8576597152694498,-0,4.8576597152694498
-40.265000000000001,4.8570802168404992,-0,4.8570802168404992
-40.237499999999997,4.8565000282089876,-0,4.8565000282089876
-40.210000000000001,4.8559191481452366,-0,4.8559191481452366
-40.182499999999997,4.8553375754166552,-0,4.8553375754166552
-40.155000000000001,4.8547553087877313,-0,4.8547553087877313
-40.127499999999998,4.8541723470200306,-0,4.8541723470200306
-40.100000000000001,4.8535886888721702,-0,4.8535886888721702
-40.072499999999998,4.8530043330998307,-0,4.8530043330998307
-40.045000000000002,4.8524192784557343,-0,4.8524192784557343
-40.017499999999998,4.8518335236896366,-0,4.8518335236896366
-39.990000000000002,4.8512470675483197,-0,4.8512470675483197
-39.962499999999999,4.8506599087755955,-0,4.8506599087755955
-39.935000000000002,4.8500720461122713,-0,4.8500720461122713
-39.907499999999999,4.8494834782961638,-0,4.8494834782961638
